ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Enrollment_Year,Enrollment_Month,Age,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
7679,1985,Phd,Single,30298.0,0,0,2014-05-19,48,6.0,3.0,12.0,6.0,1.0,0.0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,2014,5,39,29,42,0,1,28.0,6,0,4.666666666666667,4,0.16666666666666666,Store,Meat,Low
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185.0,8.0,133.0,56.0,56.0,12.0,2,7,1,7,7,0,0,0,0,0,0,3,11,0,2012,11,40,30,604,1,2,450.0,17,0,26.470588235294116,14,0.11764705882352941,Web,Wines,Medium
7505,1957,Phd,Married,44155.0,1,1,2014-01-19,24,22.0,1.0,9.0,0.0,0.0,14.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2014,1,67,57,162,2,4,46.0,5,0,9.2,5,0.2,Store,Wines,Low
5113,1971,Phd,Divorced,86979.0,0,0,2013-11-07,67,584.0,81.0,556.0,65.0,81.0,35.0,1,5,5,5,2,1,0,0,0,0,0,3,11,1,2013,11,53,43,235,0,1,1402.0,16,2,87.625,7,0.0625,Web,Wines,Medium
10858,1975,Graduation,Married,76532.0,1,1,2013-09-09,38,355.0,30.0,177.0,90.0,81.0,30.0,4,9,5,7,5,0,0,0,0,0,0,3,11,0,2013,9,49,39,294,2,4,763.0,25,0,30.52,14,0.16,Web,Wines,High
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175.0,10.0,110.0,54.0,6.0,27.0,2,6,3,4,6,1,0,0,0,0,0,3,11,0,2013,2,42,32,489,1,3,382.0,15,1,25.466666666666665,12,0.13333333333333333,Web,Wines,Medium
2747,1988,Phd,Married,67546.0,0,0,2012-08-31,90,864.0,81.0,556.0,120.5,38.0,126.5,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2012,8,36,26,668,0,2,1786.0,20,0,89.3,7,0.05,Catalog,Wines,High
3010,1989,Master,Married,88420.0,0,0,2014-05-02,87,957.0,81.0,556.0,99.0,81.0,126.5,1,4,7,8,1,1,0,1,1,0,0,3,11,0,2014,5,35,25,59,0,2,1900.5,20,3,95.025,5,0.05,Store,Wines,High
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25.0,6.0,16.0,20.0,0.0,5.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,1,39,29,519,1,3,72.0,7,0,10.285714285714286,10,0.2857142857142857,Store,Wines,Low
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641.0,7.0,56.0,0.0,0.0,28.0,8,10,4,6,8,0,1,0,1,0,0,3,11,0,2014,6,56,46,27,1,2,732.0,28,2,26.142857142857142,18,0.2857142857142857,Web,Wines,High
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273.0,81.0,208.0,120.5,14.0,43.0,1,2,3,5,1,0,0,0,0,0,0,3,11,0,2014,5,50,40,35,0,1,739.5,11,0,67.22727272727273,3,0.09090909090909091,Store,Wines,Medium
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122.0,21.0,43.0,25.0,10.0,15.0,2,3,1,6,6,0,0,0,0,0,0,3,11,0,2013,10,75,65,253,1,2,236.0,12,0,19.666666666666668,9,0.16666666666666666,Store,Wines,Medium
8462,1978,Undergraduate,Married,24882.0,1,0,2012-09-09,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012,9,46,36,659,1,3,80.0,5,1,16.0,7,0.2,Store,Gold,Low
5558,1954,Phd,Single,90933.0,0,0,2014-03-31,90,1020.0,31.0,430.0,62.0,63.0,79.0,1,4,6,4,1,0,0,1,0,0,0,3,11,0,2014,3,70,60,91,0,1,1685.0,15,1,112.33333333333333,5,0.06666666666666667,Catalog,Wines,Medium
4619,1945,Phd,Single,113734.0,0,0,2014-05-28,9,6.0,2.0,3.0,1.0,81.0,3.0,0,27,0,0,1,0,0,0,0,0,0,3,11,0,2014,5,79,69,33,0,1,96.0,27,0,3.5555555555555554,28,0.0,Web,Sweets,High
8780,1950,Phd,Married,59292.0,0,1,2013-06-13,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,0,0,0,0,0,0,3,11,0,2013,6,74,64,382,1,3,507.0,18,0,28.166666666666668,6,0.1111111111111111,Store,Wines,Medium
10789,1964,Phd,Married,45759.0,1,1,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,2,60,50,492,2,4,68.0,7,0,9.714285714285714,9,0.2857142857142857,Store,Wines,Low
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15.0,5.0,14.0,0.0,4.0,11.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,4,41,31,78,0,1,49.0,5,0,9.8,8,0.2,Store,Wines,Low
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272.0,7.0,80.0,20.0,7.0,11.0,1,4,4,6,2,0,0,0,0,0,0,3,11,0,2014,3,37,27,104,0,2,397.0,15,0,26.466666666666665,6,0.06666666666666667,Store,Wines,Medium
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,0,0,0,0,0,0,3,11,0,2013,10,53,43,249,1,2,39.0,9,0,4.333333333333333,9,0.3333333333333333,Web,Meat,Low
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279.0,0.0,18.0,0.0,0.0,9.0,2,3,1,8,4,0,1,0,0,0,0,3,11,0,2014,1,56,46,156,1,3,306.0,14,1,21.857142857142858,7,0.14285714285714285,Store,Wines,Medium
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398.0,61.0,265.0,120.5,61.0,53.0,1,3,4,6,1,0,0,0,0,0,0,3,11,0,2013,5,70,60,415,0,2,958.5,14,0,68.46428571428571,4,0.07142857142857142,Store,Wines,Medium
17,1971,Phd,Married,60491.0,0,1,2013-09-06,81,637.0,47.0,237.0,12.0,19.0,76.0,4,6,11,7,5,0,0,0,0,0,0,3,11,0,2013,9,53,43,297,1,3,1028.0,28,0,36.714285714285715,11,0.14285714285714285,Catalog,Wines,High
10680,1986,Graduation,Married,33235.0,1,0,2014-02-05,71,45.0,0.0,16.0,2.0,1.0,6.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,2,38,28,145,1,3,70.0,7,0,10.0,10,0.14285714285714285,Web,Wines,Low
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21.0,1.0,9.0,7.0,3.0,5.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,3,65,55,468,0,2,46.0,5,0,9.2,7,0.2,Store,Wines,Low
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15.0,4.0,13.0,0.0,0.0,19.0,1,1,1,2,7,1,0,0,0,0,0,3,11,0,2013,9,44,34,277,1,3,51.0,5,1,10.2,8,0.2,Store,Gold,Low
5832,1960,2N Cycle,Married,92556.0,0,0,2014-04-20,32,493.0,81.0,352.0,120.5,23.0,28.0,0,3,5,13,0,0,0,0,0,0,0,3,11,0,2014,4,64,54,71,0,2,1097.5,21,0,52.26190476190476,3,0.0,Store,Wines,High
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957.0,40.0,175.0,120.5,53.0,107.0,2,7,8,5,5,0,1,0,0,0,0,3,11,0,2012,11,54,44,597,1,2,1452.5,22,1,66.02272727272727,12,0.09090909090909091,Catalog,Wines,High
6417,1971,Master,Married,80573.0,0,0,2012-10-14,85,829.0,81.0,430.0,60.0,81.0,15.0,1,4,6,13,2,0,0,0,0,0,0,3,11,0,2012,10,53,43,624,0,2,1496.0,24,0,62.333333333333336,6,0.041666666666666664,Store,Wines,High
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017.0,50.0,500.0,65.0,50.0,126.5,3,5,5,5,8,0,1,0,1,0,0,3,11,1,2012,8,57,47,677,1,3,1808.5,18,3,100.47222222222223,13,0.16666666666666666,Web,Wines,Medium
7101,1963,Phd,Widow,52278.0,0,1,2013-01-25,24,953.0,0.0,71.0,0.0,0.0,126.5,6,10,5,10,8,0,0,0,0,0,0,3,11,0,2013,1,61,51,521,1,2,1150.5,31,0,37.11290322580645,18,0.1935483870967742,Web,Wines,High
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159.0,0.0,120.0,0.0,0.0,126.5,7,4,4,8,8,0,1,0,0,1,0,3,11,1,2012,8,56,46,675,1,2,405.5,23,3,17.630434782608695,12,0.30434782608695654,Store,Wines,High
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2013,2,34,24,499,0,2,85.0,6,0,14.166666666666666,7,0.16666666666666666,Store,Wines,Low
4385,1981,Phd,Single,36038.0,1,0,2013-05-31,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2013,5,43,33,395,1,2,47.0,8,0,5.875,9,0.25,Web,Wines,Low
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,0,0,0,0,3,11,0,2013,2,48,38,495,0,1,137.0,8,0,17.125,9,0.125,Store,Fruits,Low
10686,1965,Phd,Married,34230.0,1,1,2012-12-26,72,15.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012,12,59,49,551,2,4,21.0,4,0,5.25,8,0.25,Store,Wines,Low
2546,1977,2N Cycle,Single,31878.0,0,1,2014-06-22,7,23.0,4.0,5.0,10.0,5.0,23.0,1,1,0,4,3,0,0,0,0,0,0,3,11,0,2014,6,47,37,8,1,2,70.0,6,0,11.666666666666666,4,0.16666666666666666,Store,Wines,Low
3283,1972,2N Cycle,Married,70932.0,0,1,2014-01-19,57,200.0,81.0,100.0,46.0,81.0,126.5,2,6,2,12,3,0,0,0,0,0,0,3,11,0,2014,1,52,42,162,1,3,634.5,22,0,28.84090909090909,9,0.09090909090909091,Store,Wines,High
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1224.0,27.0,119.0,71.0,81.0,27.0,0,7,9,6,4,0,1,1,1,1,0,3,11,1,2012,10,68,58,618,0,1,1549.0,22,5,70.4090909090909,11,0.0,Catalog,Wines,High
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193.0,33.0,281.0,120.5,66.0,33.0,1,7,5,13,3,0,0,1,0,0,0,3,11,0,2013,10,81,71,272,0,1,1726.5,26,1,66.40384615384616,10,0.038461538461538464,Store,Wines,High
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505.0,81.0,401.0,104.0,22.0,22.0,3,11,5,11,5,0,0,0,0,0,1,3,11,0,2013,1,65,55,538,2,3,1135.0,30,0,37.833333333333336,16,0.1,Web,Wines,High
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2.0,4.0,9.0,0.0,4.0,5.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,9,47,37,298,1,3,24.0,5,0,4.8,6,0.2,Store,Meat,Low
10872,1969,Phd,Married,55212.0,0,1,2012-11-23,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,0,1,0,0,1,0,3,11,0,2012,11,55,45,584,1,3,1182.0,20,2,59.1,12,0.15,Store,Wines,High
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353.0,61.0,556.0,40.0,46.0,27.0,1,3,3,7,2,0,0,0,0,0,0,3,11,0,2013,6,54,44,372,0,2,1083.0,14,0,77.35714285714286,5,0.07142857142857142,Store,Meat,Medium
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652.0,48.0,350.0,94.0,81.0,108.0,1,9,3,6,5,0,0,0,0,0,0,3,11,1,2012,11,67,57,594,0,1,1333.0,19,1,70.15789473684211,14,0.05263157894736842,Web,Wines,Medium
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379.0,6.0,157.0,25.0,81.0,91.0,5,9,3,7,7,0,0,0,0,0,0,3,11,0,2013,6,59,49,378,2,4,739.0,24,0,30.791666666666668,16,0.20833333333333334,Web,Wines,High
5734,1974,Phd,Married,61917.0,1,1,2013-11-20,83,46.0,4.0,36.0,2.0,2.0,1.0,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,11,50,40,222,2,4,91.0,7,0,13.0,7,0.14285714285714285,Store,Wines,Low
2878,1947,Phd,Married,67472.0,0,1,2013-09-28,93,162.0,31.0,127.0,8.0,17.0,69.0,2,4,2,7,3,0,0,0,0,0,0,3,11,0,2013,9,77,67,275,1,3,414.0,15,0,27.6,7,0.13333333333333333,Store,Wines,Medium
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8.0,3.0,19.0,3.0,3.0,8.0,3,3,0,3,6,0,0,0,0,0,0,3,11,0,2014,1,42,32,174,1,3,44.0,9,0,4.888888888888889,9,0.3333333333333333,Web,Meat,Low
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17.0,3.0,18.0,3.0,4.0,18.0,2,3,1,2,7,0,0,0,0,0,0,3,11,0,2014,4,56,46,90,2,4,63.0,8,0,7.875,10,0.25,Web,Meat,Low
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340.0,81.0,185.0,120.5,38.0,100.0,2,6,6,9,3,0,0,0,0,0,0,3,11,0,2013,4,73,63,448,1,3,864.5,23,0,37.58695652173913,9,0.08695652173913043,Store,Wines,High
1403,1975,2N Cycle,Married,34984.0,1,1,2012-09-06,40,8.0,4.0,15.0,3.0,5.0,3.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2012,9,49,39,662,2,4,38.0,6,0,6.333333333333333,8,0.3333333333333333,Store,Meat,Low
4827,1956,Phd,Single,54998.0,0,1,2013-03-10,3,154.0,22.0,202.0,39.0,30.0,8.0,5,4,2,9,4,0,0,0,0,0,0,3,11,1,2013,3,68,58,477,1,2,455.0,20,1,22.75,8,0.25,Store,Meat,High
6250,1949,Phd,Widow,54356.0,0,1,2012-11-19,62,710.0,15.0,30.0,20.0,0.0,0.0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,2012,11,75,65,588,1,2,775.0,24,1,32.291666666666664,19,0.125,Web,Wines,High
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8.0,2.0,4.0,0.0,0.0,1.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,2014,3,65,55,99,1,3,15.0,4,0,3.75,5,0.25,Store,Wines,Low
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2.0,2.0,4.0,13.0,13.0,4.0,1,1,0,4,4,0,0,0,0,0,0,3,11,0,2013,8,51,41,303,1,3,38.0,6,0,6.333333333333333,5,0.16666666666666666,Store,Fish,Low
1139,1984,Phd,Married,73356.0,0,0,2014-02-06,56,1050.0,14.0,322.0,0.0,14.0,112.0,1,5,11,5,2,1,0,1,1,0,0,3,11,1,2014,2,40,30,144,0,2,1512.0,22,4,68.72727272727273,7,0.045454545454545456,Catalog,Wines,High
5138,1950,Graduation,Married,28320.0,0,1,2013-01-14,68,19.0,1.0,14.0,3.0,2.0,4.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,1,74,64,532,1,3,43.0,5,0,8.6,9,0.2,Store,Wines,Low
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22.0,0.0,6.0,6.0,2.0,6.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2012,8,47,37,692,1,2,42.0,5,0,8.4,8,0.2,Store,Wines,Low
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274.0,81.0,216.0,120.5,81.0,126.5,1,4,6,12,1,0,0,0,0,0,0,3,11,0,2014,4,40,30,66,0,2,899.0,23,0,39.08695652173913,5,0.043478260869565216,Store,Wines,High
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68.0,6.0,38.0,3.0,6.0,41.0,2,2,2,3,7,0,0,0,0,0,0,3,11,0,2012,9,48,38,654,1,3,162.0,9,0,18.0,9,0.2222222222222222,Store,Wines,Low
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344.0,45.0,556.0,104.0,11.0,114.0,2,3,4,10,3,0,0,0,0,0,0,3,11,0,2013,2,73,63,509,0,1,1174.0,19,0,61.78947368421053,6,0.10526315789473684,Store,Meat,Medium
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145.0,81.0,459.0,120.5,26.0,126.5,2,3,8,7,2,0,0,0,0,0,0,3,11,1,2012,11,42,32,605,0,2,958.0,20,1,47.9,5,0.1,Catalog,Meat,High
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217.0,38.0,350.0,111.0,81.0,15.0,1,4,7,10,1,0,0,0,0,0,0,3,11,0,2014,6,50,40,10,1,3,812.0,22,0,36.90909090909091,5,0.045454545454545456,Store,Meat,High
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18.0,7.0,34.0,10.0,2.0,3.0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,3,56,46,456,2,3,74.0,9,0,8.222222222222221,11,0.3333333333333333,Web,Meat,Low
9955,1954,Graduation,Married,39898.0,0,1,2013-02-12,20,69.0,8.0,26.0,12.0,7.0,12.0,2,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,2,70,60,503,1,3,134.0,9,0,14.88888888888889,10,0.2222222222222222,Store,Wines,Low
6663,1940,Phd,Single,51141.0,0,0,2013-07-08,96,144.0,0.0,7.0,0.0,0.0,6.0,1,3,1,4,5,0,0,0,0,0,0,3,11,0,2013,7,84,74,357,0,1,157.0,9,0,17.444444444444443,8,0.1111111111111111,Store,Wines,Low
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256.0,34.0,103.0,90.0,29.0,49.0,2,3,3,10,3,0,0,0,0,0,0,3,11,0,2013,9,48,38,285,1,3,561.0,18,0,31.166666666666668,6,0.1111111111111111,Store,Wines,Medium
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483.0,72.0,556.0,94.0,12.0,108.0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,2014,5,73,63,49,0,1,1325.0,19,0,69.73684210526316,5,0.05263157894736842,Store,Meat,Medium
7919,1976,Phd,Married,72335.0,0,0,2012-08-13,2,1224.0,81.0,556.0,28.0,21.0,0.0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,2012,8,48,38,686,0,2,1910.0,23,1,83.04347826086956,18,0.043478260869565216,Web,Wines,High
5626,1964,Phd,Single,61798.0,0,0,2013-11-23,13,338.0,4.0,89.0,11.0,8.0,13.0,1,4,2,9,4,0,0,0,0,0,0,3,11,0,2013,11,60,50,219,0,1,463.0,16,0,28.9375,8,0.0625,Store,Wines,Medium
6428,1950,Phd,Widow,76842.0,0,0,2014-05-03,37,605.0,10.0,345.0,84.0,54.0,32.0,1,1,8,7,0,0,0,0,0,0,0,3,11,0,2014,5,74,64,58,0,1,1130.0,17,0,66.47058823529412,1,0.058823529411764705,Catalog,Wines,Medium
8514,1976,Graduation,Married,29478.0,1,0,2014-01-17,59,8.0,0.0,7.0,3.0,1.0,1.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2014,1,48,38,164,1,3,20.0,5,0,4.0,7,0.2,Store,Wines,Low
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172.0,41.0,86.0,45.0,6.0,27.0,5,5,3,5,7,1,0,0,0,0,0,3,11,0,2012,10,68,58,616,1,2,377.0,18,1,20.944444444444443,12,0.2777777777777778,Web,Wines,Medium
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448.0,71.0,556.0,40.0,17.0,17.0,1,6,11,10,2,0,0,1,0,0,0,3,11,1,2013,4,34,24,433,0,1,1149.0,28,2,41.035714285714285,8,0.03571428571428571,Catalog,Meat,High
7530,1950,Phd,Widow,56551.0,1,1,2014-05-07,48,67.0,4.0,32.0,17.0,2.0,16.0,3,2,1,4,4,0,0,0,0,0,0,3,11,0,2014,5,74,64,54,2,3,138.0,10,0,13.8,6,0.3,Store,Wines,Medium
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512.0,53.0,98.0,81.0,81.0,89.0,3,8,5,10,5,0,0,0,0,0,0,3,11,0,2013,7,59,49,362,1,3,914.0,26,0,35.15384615384615,13,0.11538461538461539,Store,Wines,High
3009,1962,Phd,Widow,71670.0,0,0,2013-07-09,8,1224.0,16.0,128.0,0.0,0.0,126.5,1,5,3,6,6,0,1,1,0,1,0,3,11,1,2013,7,62,52,356,0,1,1494.5,15,4,99.63333333333334,11,0.06666666666666667,Store,Wines,Medium
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20.0,0.0,14.0,7.0,3.0,1.0,3,2,0,4,3,0,0,0,0,0,0,3,11,0,2014,6,46,36,13,2,4,45.0,9,0,5.0,5,0.3333333333333333,Store,Wines,Low
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50.0,4.0,44.0,10.0,10.0,43.0,3,3,1,3,9,0,0,0,0,0,0,3,11,1,2013,5,72,62,420,2,3,161.0,10,1,16.1,12,0.3,Web,Wines,Medium
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102.0,1.0,15.0,2.0,0.0,24.0,1,3,0,4,7,0,0,0,0,0,0,3,11,0,2014,1,58,48,176,1,2,144.0,8,0,18.0,10,0.125,Store,Wines,Low
6203,1947,Graduation,Married,74485.0,0,0,2013-08-24,58,499.0,81.0,556.0,120.5,49.0,49.0,1,6,7,12,3,0,0,0,0,0,0,3,11,0,2013,8,77,67,310,0,2,1354.5,26,0,52.09615384615385,9,0.038461538461538464,Store,Meat,High
7165,1972,Graduation,Married,64474.0,0,1,2013-10-22,59,381.0,35.0,172.0,56.0,81.0,93.0,2,8,2,10,5,0,0,0,0,0,0,3,11,0,2013,10,52,42,251,1,3,818.0,22,0,37.18181818181818,13,0.09090909090909091,Store,Wines,High
3595,1963,Graduation,Married,77226.0,0,1,2014-02-28,29,631.0,43.0,239.0,120.5,76.0,21.0,2,6,8,12,3,0,0,0,0,0,0,3,11,0,2014,2,61,51,122,1,3,1130.5,28,0,40.375,9,0.07142857142857142,Store,Wines,High
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526.0,80.0,553.0,120.5,81.0,53.0,1,3,10,7,2,0,0,0,1,0,0,3,11,1,2013,2,75,65,488,0,1,1413.5,21,2,67.30952380952381,5,0.047619047619047616,Catalog,Meat,High
4331,1978,Master,Married,85738.0,0,0,2014-01-23,41,913.0,26.0,376.0,17.0,26.0,13.0,1,3,6,11,1,0,1,1,0,0,0,3,11,0,2014,1,46,36,158,0,2,1371.0,21,2,65.28571428571429,4,0.047619047619047616,Store,Wines,High
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673.0,0.0,199.0,37.0,47.0,26.0,2,6,3,5,4,1,0,0,0,0,0,3,11,0,2013,2,58,48,501,1,2,982.0,16,1,61.375,10,0.125,Web,Wines,Medium
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23.0,0.0,9.0,0.0,0.0,12.0,1,1,0,3,4,1,0,0,0,0,0,3,11,0,2014,3,41,31,97,1,2,44.0,5,1,8.8,5,0.2,Store,Wines,Low
2452,1971,Graduation,Married,34600.0,1,1,2013-01-01,8,199.0,33.0,60.0,8.0,3.0,15.0,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2013,1,53,43,545,2,4,318.0,17,1,18.705882352941178,13,0.29411764705882354,Web,Wines,Medium
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261.0,23.0,73.0,4.0,23.0,50.0,2,6,3,5,7,0,0,0,0,0,0,3,11,0,2013,4,49,39,449,1,3,434.0,16,0,27.125,13,0.125,Web,Wines,Medium
8360,1971,2N Cycle,Married,54690.0,1,1,2013-11-07,76,111.0,16.0,37.0,7.0,9.0,18.0,3,3,1,5,3,0,0,0,0,0,0,3,11,0,2013,11,53,43,235,2,4,198.0,12,0,16.5,6,0.25,Store,Wines,Medium
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16.0,4.0,12.0,2.0,4.0,126.5,0,25,0,0,1,0,0,0,0,0,0,3,11,0,2013,10,55,45,268,1,3,164.5,25,0,6.58,26,0.0,Web,Gold,High
5117,1963,2N Cycle,Married,32632.0,0,0,2012-08-02,32,63.0,81.0,137.0,120.5,19.0,53.0,2,4,4,8,5,0,0,0,0,0,0,3,11,0,2012,8,61,51,697,0,2,473.5,18,0,26.305555555555557,9,0.1111111111111111,Store,Meat,Medium
4867,1968,Phd,Single,38236.0,1,1,2013-09-20,2,58.0,0.0,18.0,2.0,0.0,10.0,4,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,9,56,46,283,2,3,88.0,11,0,8.0,10,0.36363636363636365,Store,Wines,Medium
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29.0,1.0,17.0,0.0,3.0,13.0,1,2,1,2,8,0,0,0,0,0,0,3,11,1,2014,4,45,35,81,1,3,63.0,6,1,10.5,10,0.16666666666666666,Web,Wines,Low
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3.0,2.0,12.0,0.0,1.0,9.0,1,1,0,2,8,1,0,0,0,0,0,3,11,1,2012,12,40,30,572,1,2,27.0,4,2,6.75,9,0.25,Store,Meat,Low
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28.0,34.0,62.0,11.0,14.0,44.0,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2013,2,40,30,488,1,3,193.0,11,0,17.545454545454547,13,0.2727272727272727,Web,Meat,Medium
8524,1974,Phd,Divorced,25509.0,1,0,2012-09-18,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,0,0,0,0,0,0,3,11,1,2012,9,50,40,650,1,2,101.0,9,1,11.222222222222221,12,0.3333333333333333,Web,Wines,Low
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879.0,81.0,556.0,106.0,81.0,126.5,0,5,7,9,1,0,0,1,1,0,0,3,11,0,2014,2,73,63,138,0,2,1829.5,21,2,87.11904761904762,6,0.0,Store,Wines,High
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62.0,1.0,44.0,6.0,5.0,22.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0,2013,6,62,52,385,1,3,140.0,8,0,17.5,6,0.125,Store,Wines,Low
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280.0,7.0,81.0,20.0,0.0,27.0,8,6,3,5,7,0,0,0,0,0,0,3,11,0,2013,2,49,39,503,2,3,415.0,22,0,18.863636363636363,13,0.36363636363636365,Web,Wines,High
8619,1957,Graduation,Married,21994.0,0,1,2012-12-24,4,9.0,0.0,6.0,3.0,1.0,3.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,2012,12,67,57,553,1,3,22.0,4,0,5.5,5,0.25,Store,Wines,Low
